type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
SHOW,2022,52,6.8,162.0,6.932,6.0,US,1,documentation,97,phat tuesdays: the era of hip hop comedy
MOVIE,2021,115,6.3,6527.0,10.008,6.3,GB,2,drama,69,everybody's talking about jamie
MOVIE,2021,125,3.4,342.0,3.148,2.0,US,1,horror,21,fisher
MOVIE,2021,95,3.4,182.0,2.73,10.0,US,1,thriller,5,skinwalker
MOVIE,2021,99,4.3,662.0,3.419,5.4,US,1,scifi,36,the tangle
SHOW,2021,59,7.4,226.0,1.377,6.0,GB,1,documentation,180,uprising
MOVIE,2021,90,5.6,393.0,34.916,6.1,FR,2,scifi,204,flashback
MOVIE,2021,179,7.3,70808.0,6.14,7.0,IN,1,thriller,57,master
MOVIE,2021,87,4.8,1008.0,10.406,3.5,US,1,comedy,10,untitled horror movie
MOVIE,2021,113,5.9,352.0,31.584,6.6,MX,1,drama,154,souvenir
SHOW,2021,30,6.5,558.0,1.898,8.3,IT,1,comedy,-1,vita da carlo
MOVIE,2021,81,1.7,17911.0,21.533,4.8,US,1,drama,0,gully
MOVIE,2021,91,4.8,380.0,12.333,2.0,CA,1,comedy,61,brain freeze
MOVIE,2021,101,4.7,1719.0,41.634,6.1,KE,2,thriller,-1,endangered species
MOVIE,2022,62,3.2,32.0,2.589,10.0,US,1,family,75,dogtown 2
MOVIE,2021,92,6.3,3856.0,10.953,7.3,US,1,drama,0,looks that kill
MOVIE,2021,91,3.6,631.0,429.802,6.2,CA,1,horror,65,queen of spades
MOVIE,2022,85,6.3,168.0,2.484,5.1,CA,1,comedy,61,love & where to find it
MOVIE,2021,115,4.3,188.0,2.984,6.0,US,1,comedy,10,church people
MOVIE,2021,107,5.6,2292.0,15.142,5.9,US,1,drama,0,american traitor: the trial of axis sally
MOVIE,2022,150,6.9,1771.0,2.462,8.3,IN,1,drama,13,naradan
MOVIE,2021,103,5.5,801.0,4.572,6.2,US,1,drama,0,stars fell on alabama
MOVIE,2021,86,3.5,468.0,10.512,5.8,GB,1,horror,20,bram stoker's van helsing
SHOW,2021,45,7.0,457.0,4.165,8.0,AU,1,romance,-1,back to the rafters
SHOW,2022,34,5.9,107.0,10.255,10.0,BR,1,romance,-1,lov3
MOVIE,2021,135,8.7,116479.0,3.722,7.1,IN,1,drama,13,shershaah
SHOW,2021,46,9.5,99.0,5.116,8.0,CN,1,drama,131,couple of mirrors
MOVIE,2021,91,6.8,390.0,4.049,8.0,XX,1,documentation,295,my name is pauli murray
MOVIE,2021,88,3.9,174.0,3.436,6.0,US,1,horror,21,grave intentions
MOVIE,2021,103,5.0,125.0,7.919,5.0,US,1,drama,0,break every chain
SHOW,2021,28,6.5,171.0,14.245,8.3,ES,1,reality,289,lol: last one laughing spain
MOVIE,2021,104,3.9,718.0,4.36,5.6,US,1,horror,21,bad candy
MOVIE,2021,83,4.8,1319.0,49.273,6.1,US,1,horror,21,madres
SHOW,2021,52,6.3,2848.0,9.539,6.6,DE,1,drama,201,we children from bahnhof zoo
SHOW,2022,33,7.7,386.0,18.079,8.0,UY,2,comedy,-1,porn and ice cream
MOVIE,2021,72,4.3,35.0,0.6,3.0,VN,1,fantasy,-1,kieu
MOVIE,2022,125,8.0,1584.0,2.075,8.8,IN,1,thriller,57,pada
MOVIE,2021,92,4.3,51.0,2.472,10.0,US,1,horror,21,the hunt
MOVIE,2021,109,5.6,952.0,5.156,7.3,GB,1,romance,259,boxing day
MOVIE,2022,105,6.8,1754.0,4.344,6.2,GB,1,documentation,52,rooney
MOVIE,2021,107,6.0,96.0,2.98,7.7,KR,1,drama,122,black light
SHOW,2021,32,7.9,54.0,2.136,4.5,ES,1,documentation,269,sainz: live to compete
MOVIE,2021,110,6.2,1274.0,2.715,6.6,DE,2,thriller,85,fanny lye deliver'd
MOVIE,2021,104,6.1,1670.0,9.14,6.9,US,1,drama,0,son of the south
MOVIE,2021,110,5.7,956.0,12.138,7.6,US,2,drama,0,an autumn romance
MOVIE,2022,153,9.9,2036.0,3.812,8.5,IN,1,action,29,pawankhind
SHOW,2021,52,6.4,1534.0,100.986,7.5,ES,1,drama,139,the boarding school: las cumbres
MOVIE,2021,87,6.4,587.0,1.413,4.5,US,1,thriller,5,cult following
SHOW,2021,27,6.5,522.0,7.857,5.5,US,1,drama,48,flatbush misdemeanors
MOVIE,2021,115,3.4,155.0,64.763,7.0,CR,1,drama,-1,one step from me
MOVIE,2021,80,4.2,163.0,1.239,4.0,KZ,1,drama,-1,the box
MOVIE,2021,118,5.0,2617.0,4.023,5.9,IN,1,thriller,57,dybbuk
SHOW,2022,48,7.9,121.0,5.128,8.0,US,2,documentation,97,motogp unlimited
SHOW,2021,25,5.0,675.0,9.388,4.8,US,1,animation,78,fairfax
MOVIE,2021,90,6.5,2128.0,2.567,0.8,CA,1,horror,65,demented
MOVIE,2021,92,5.6,1191.0,6.576,5.5,US,1,action,43,out of time
MOVIE,2021,161,8.1,12193.0,4.031,7.4,IN,1,thriller,57,malik
SHOW,2022,40,8.0,115.0,26.112,9.0,ES,1,documentation,269,simeone. living match by match
MOVIE,2021,87,3.4,267.0,4.934,1.0,US,1,action,43,miami heat
SHOW,2021,43,4.4,349.0,5.372,1.0,US,1,reality,32,tampa baes
MOVIE,2021,87,1.7,866.0,24.108,5.5,ES,1,scifi,-1,covid-21: lethal virus
SHOW,2021,45,8.1,280.0,13.499,9.0,CN,1,war,-1,the rebel princess
MOVIE,2022,148,6.5,41054.0,4.64,5.9,IN,1,romance,17,gehraiyaan
SHOW,2021,50,8.3,637.0,7.183,9.0,ES,1,documentation,269,g.e.o. más allá del límite
SHOW,2021,61,7.1,1773.0,195.964,7.5,AR,1,drama,53,"maradona, blessed dream"
MOVIE,2021,82,5.1,331.0,1.642,5.0,US,1,horror,21,climate of the hunter
SHOW,2021,50,8.2,966.0,7.54,9.3,DE,1,documentation,172,fc bayern – behind the legend
SHOW,2021,34,7.1,604.0,3.735,7.0,BR,1,drama,221,september mornings
MOVIE,2021,101,3.7,458.0,8.484,6.6,US,1,horror,21,forget everything and run
MOVIE,2021,81,3.4,289.0,2.694,4.3,US,1,horror,21,behind the sightings
SHOW,2021,50,3.9,207.0,2.822,3.0,DE,1,reality,-1,celebrity hunted- jede spur kann dich verraten
MOVIE,2021,104,4.5,258.0,33.348,6.5,US,1,drama,0,all about sex
SHOW,2021,41,8.4,589.0,3.411,8.5,FR,1,documentation,102,orelsan: never show this to anyone
SHOW,2021,51,7.3,64.0,1.133,6.9,ES,1,documentation,269,what's next pau?
MOVIE,2021,122,6.5,1704.0,1.022,2.0,IN,1,thriller,57,cinderella
MOVIE,2021,98,6.5,395.0,4.067,5.8,US,1,drama,0,before i go
SHOW,2022,27,7.2,574.0,5.851,8.0,IN,1,drama,150,unpaused: naya safar
MOVIE,2021,94,4.1,394.0,3.511,4.5,US,1,horror,21,like dogs
MOVIE,2021,82,3.7,222.0,2.602,5.0,CA,1,thriller,197,hostage
MOVIE,2021,123,6.1,21928.0,4.067,6.6,IN,1,thriller,57,bell bottom
MOVIE,2021,92,3.4,379.0,5.718,4.9,US,1,horror,21,while we sleep
MOVIE,2021,162,9.0,12325.0,2.271,7.8,IN,1,drama,13,#home
SHOW,2021,32,7.3,5442.0,4.617,8.0,IT,1,reality,-1,the ferragnez
SHOW,2021,45,7.3,7.0,1.4,9.8,CN,1,action,88,broker
SHOW,2021,43,7.6,424.0,4.612,7.0,IT,1,documentation,-1,dinner club
MOVIE,2021,93,3.2,179.0,2.544,6.5,US,1,drama,0,river
MOVIE,2021,84,3.5,249.0,2.312,2.7,RU,3,thriller,301,after chernobyl
MOVIE,2021,115,5.3,373.0,1.798,5.2,US,1,comedy,10,a match made at christmas
MOVIE,2021,96,4.5,1428.0,3.375,6.5,US,1,documentation,95,mayor pete
MOVIE,2022,124,7.4,2358.0,2.226,8.0,IN,1,drama,13,meppadiyan
MOVIE,2021,129,6.6,1646.0,4.568,7.1,ES,1,comedy,223,historias lamentables
SHOW,2021,50,7.0,689.0,1.4,7.5,ES,1,drama,139,the vineyard
MOVIE,2021,152,8.1,20893.0,2.776,7.4,IN,1,drama,13,karnan
MOVIE,2021,90,2.8,477.0,72.809,5.8,US,1,horror,21,the mad hatter
MOVIE,2022,112,7.1,84.0,3.836,5.0,JP,1,fantasy,89,homestay
MOVIE,2021,86,7.1,449.0,6.761,7.2,AU,2,documentation,271,burning
MOVIE,2021,83,5.7,766.0,3.759,4.5,US,1,comedy,10,mistletoe mixup
MOVIE,2021,138,4.0,3700.0,3.277,4.5,IN,1,crime,16,bunty aur babli 2
SHOW,2021,47,7.5,432.0,6.224,7.4,CA,1,documentation,-1,all or nothing: toronto maple leafs
MOVIE,2022,156,7.2,2804.0,1.073,6.0,IN,1,thriller,57,fir
MOVIE,2021,145,8.2,7275.0,2.104,6.7,IN,1,comedy,58,honsla rakh
MOVIE,2021,119,6.9,690.0,1.102,8.0,IN,1,comedy,58,merise merise
MOVIE,2021,97,5.7,289.0,52.934,6.3,IT,1,comedy,192,dog years
SHOW,2021,29,7.3,1835.0,4.78,8.1,IT,1,comedy,-1,lol: last one laughing italy
MOVIE,2021,99,6.3,912.0,2.987,6.4,GR,1,drama,-1,echoes of the past
SHOW,2022,34,5.9,1630.0,3.34,8.0,IN,1,drama,150,bestseller
MOVIE,2021,80,4.6,374.0,3.102,4.3,US,1,thriller,5,killer among us
MOVIE,2021,100,5.3,1612.0,4.092,2.0,US,1,horror,21,burial ground massacre
MOVIE,2021,87,4.5,307.0,3.293,4.1,US,1,horror,21,knifecorp
MOVIE,2021,153,8.6,34683.0,5.091,7.8,IN,1,thriller,57,drishyam 2
MOVIE,2021,94,4.8,698.0,27.551,7.1,US,1,music,103,justin bieber: our world
MOVIE,2021,87,6.1,2661.0,0.684,6.4,BR,1,thriller,251,the boy who killed my parents
MOVIE,2021,85,3.6,155.0,2.386,4.7,US,1,thriller,5,painkiller
MOVIE,2021,100,3.8,284.0,37.919,5.7,FR,1,romance,59,je te veux moi non plus
MOVIE,2021,91,3.9,313.0,3.979,4.5,US,1,action,43,just another dream
MOVIE,2021,93,2.7,228.0,4.163,7.4,US,1,horror,21,royal jelly
MOVIE,2021,111,5.3,388.0,39.881,5.8,BR,1,comedy,253,there's something about mario
MOVIE,2021,114,5.3,309.0,3.162,6.2,AR,1,thriller,161,causality
MOVIE,2022,163,8.2,12326.0,2.477,6.7,IN,1,action,29,mahaan
MOVIE,2021,81,2.9,239.0,5.2,5.0,US,1,horror,21,the blackout experiment
MOVIE,2021,70,4.7,522.0,21.139,6.0,MX,1,scifi,-1,the lift
MOVIE,2021,89,3.9,375.0,5.362,7.7,US,1,action,43,made in chinatown
MOVIE,2021,151,6.5,2672.0,2.124,6.6,IN,1,drama,13,one
MOVIE,2021,87,5.7,331.0,23.068,6.0,US,1,romance,7,farm to fork to love
MOVIE,2021,119,6.6,125.0,1.905,6.0,KR,1,drama,122,a distant place
MOVIE,2021,82,2.5,198.0,4.059,4.3,GB,1,action,8,saltwater: the battle for ramree island
MOVIE,2021,91,3.9,383.0,1.962,4.5,US,1,horror,21,the believer
MOVIE,2021,86,6.6,2259.0,3.052,7.2,US,1,thriller,5,my true fairytale
MOVIE,2021,96,4.5,464.0,3.543,5.8,US,1,horror,21,digging to death
MOVIE,2021,72,4.2,687.0,3.959,7.3,US,1,comedy,10,babysitter must die
MOVIE,2021,90,2.2,626.0,7.637,6.3,US,1,action,43,ape vs. monster
MOVIE,2021,80,6.0,3064.0,33.872,6.5,BR,1,crime,-1,the girl who killed her parents
MOVIE,2021,73,6.4,242.0,4.026,5.5,US,1,documentation,95,"stallone: frank, that is"
MOVIE,2021,84,6.3,320.0,3.624,7.6,US,1,comedy,10,joy for christmas
MOVIE,2021,102,7.0,10442.0,4.001,3.8,US,1,drama,0,first signal
MOVIE,2021,174,8.6,20984.0,4.12,7.1,IN,1,drama,13,sarpatta parambarai
MOVIE,2021,74,1.9,279.0,6.504,4.7,US,1,horror,21,virus shark
MOVIE,2021,85,3.9,1862.0,3.481,3.0,US,1,thriller,5,"wrong place, wrong time"
MOVIE,2022,129,8.9,1464.0,1.578,8.0,IN,1,comedy,58,old monk
MOVIE,2021,82,6.9,552.0,1.315,5.3,US,1,comedy,10,marathon
MOVIE,2022,122,7.0,1208.0,1.417,8.3,IN,1,comedy,58,randu
SHOW,2021,27,7.3,87.0,3.548,6.0,BR,1,comedy,244,uncoupled in rio
MOVIE,2021,92,4.2,223.0,3.102,3.8,AU,1,scifi,261,astro loco
MOVIE,2021,105,3.7,385.0,2.491,6.5,US,1,scifi,36,norman
MOVIE,2021,93,3.1,180.0,4.338,3.0,US,1,horror,21,venom coast
MOVIE,2022,168,5.9,8968.0,2.666,4.6,IN,1,action,29,aaraattu
MOVIE,2021,85,3.3,90.0,2.972,6.0,GB,1,fantasy,1,knights of newgate
SHOW,2021,40,5.8,50.0,2.447,6.0,US,1,documentation,97,everybody loves natti
MOVIE,2021,96,6.8,243.0,3.374,8.0,US,1,music,103,kanye with special guest drake free larry hoover benefit concert
MOVIE,2022,85,3.2,2308.0,2.991,4.0,XX,1,drama,257,turnt
MOVIE,2021,142,5.8,674.0,1.944,6.5,IN,1,thriller,57,konda polam
MOVIE,2021,93,4.3,282.0,3.198,3.8,US,1,thriller,5,goodbye honey
MOVIE,2021,90,6.4,72.0,2.27,4.0,US,1,drama,0,one more flip
MOVIE,2021,148,7.5,7105.0,2.862,7.4,IN,1,drama,13,jathi ratnalu
MOVIE,2021,82,7.6,90.0,2.295,6.0,US,1,comedy,10,ashley jones is perfectly normal
MOVIE,2021,90,6.4,54.0,0.686,8.0,IT,1,horror,77,custodes
MOVIE,2021,76,4.8,282.0,2.191,5.0,US,1,romance,7,weekenders
MOVIE,2021,77,4.7,202.0,2.221,1.0,US,1,thriller,5,the shattering
MOVIE,2021,75,2.7,318.0,4.65,5.0,US,1,scifi,36,exodus
MOVIE,2021,139,7.0,26844.0,3.427,6.9,IN,1,thriller,57,chehre
MOVIE,2021,95,4.4,389.0,4.285,5.8,GB,1,horror,20,the haunted hotel
MOVIE,2021,120,3.8,220.0,2.71,6.3,US,1,scifi,36,cerebrum
MOVIE,2021,81,2.5,257.0,3.692,4.7,GB,1,scifi,209,infected: the darkest day
MOVIE,2021,94,2.9,127.0,2.606,7.4,US,1,horror,21,let's dream
MOVIE,2021,83,3.9,267.0,3.366,3.5,US,1,drama,0,haymaker
MOVIE,2021,83,4.6,1592.0,2.507,4.6,GB,1,horror,20,the heiress
MOVIE,2021,125,8.2,2302.0,0.911,7.0,IN,1,drama,13,eakam
MOVIE,2021,145,5.9,3022.0,2.085,6.1,IN,1,action,29,tuck jagadish
MOVIE,2022,105,3.6,119.0,195.837,5.9,CL,1,comedy,258,s.o.s. mamis: la película
MOVIE,2021,90,7.4,1397.0,2.209,6.5,US,1,comedy,10,clairevoyant
MOVIE,2021,85,2.7,129.0,3.403,5.0,US,1,horror,21,pipeline
MOVIE,2021,81,7.0,94.0,1.769,6.8,BR,1,comedy,253,amarração do amor
MOVIE,2021,70,6.1,666.0,3.333,5.0,US,1,horror,21,the horrific evil monsters
MOVIE,2021,140,6.2,7611.0,4.246,5.8,IN,1,drama,13,the priest
SHOW,2021,34,7.2,6231.0,1.4,3.0,IN,1,drama,150,the last hour
MOVIE,2021,92,4.2,271.0,4.722,5.1,US,1,horror,21,blood born
MOVIE,2021,83,6.1,54.0,0.6,5.5,GB,1,romance,259,between forever
MOVIE,2021,141,5.2,15431.0,2.48,7.2,IN,1,drama,13,satyameva jayate 2
MOVIE,2021,155,7.0,11636.0,2.976,5.9,IN,1,action,29,yevado okadu
MOVIE,2021,83,5.0,282.0,2.212,3.0,GB,1,romance,259,framed
MOVIE,2021,84,4.8,99.0,2.606,8.7,US,1,crime,6,max bishop
MOVIE,2021,101,3.7,56.0,20.255,4.6,BR,1,comedy,253,detetive madeinusa
SHOW,2021,66,8.5,287.0,1.4,10.0,AU,1,documentation,179,making their mark
MOVIE,2021,99,5.4,117.0,6.135,3.8,CN,1,scifi,-1,boonie bears: the wild life
MOVIE,2021,137,7.0,3896.0,1.154,6.5,IN,1,thriller,57,muddy
MOVIE,2021,182,5.9,8774.0,6.574,6.7,IN,1,history,145,marakkar: lion of the arabian sea
MOVIE,2021,126,6.3,8339.0,2.741,5.9,IN,1,thriller,57,sandeep aur pinky faraar
MOVIE,2021,119,9.4,517.0,0.821,7.0,IN,1,drama,13,tari sathe
SHOW,2021,17,6.2,326.0,5.575,4.0,AU,1,comedy,81,the moth effect
SHOW,2022,29,6.2,389.0,1.4,8.0,IN,1,drama,150,putham pudhu kaalai: vidiyaadha
MOVIE,2021,113,7.8,9362.0,4.778,7.6,IN,1,crime,16,joji
MOVIE,2021,85,7.1,69.0,2.007,6.4,AR,1,crime,272,secret voices
MOVIE,2021,60,5.7,177.0,0.913,9.0,IN,1,drama,13,sennai
MOVIE,2021,86,4.0,48.0,0.739,1.0,US,1,comedy,10,amy and peter are getting divorced
MOVIE,2021,125,7.1,4654.0,1.578,9.0,IN,1,crime,16,velle
MOVIE,2021,152,5.7,1399.0,2.81,6.6,IN,1,thriller,57,bhramam
MOVIE,2021,133,4.4,4030.0,1.777,6.4,IN,1,drama,13,saina
MOVIE,2021,79,2.8,201.0,4.494,6.0,US,1,thriller,5,hellkat
MOVIE,2021,130,4.6,229.0,1.962,4.0,US,1,thriller,5,conflicted
MOVIE,2021,161,7.1,4188.0,2.04,6.4,IN,1,drama,13,yuvarathnaa
MOVIE,2021,92,3.4,11.0,1.005,10.0,US,1,action,43,the diabolical schemes of thadeus jackson
SHOW,2021,46,7.5,46.0,18.308,7.5,MX,1,sport,-1,chivas: el rebaño sagrado
MOVIE,2021,150,7.8,3838.0,4.342,6.8,IN,1,drama,13,maara
MOVIE,2021,90,4.0,81.0,2.999,8.0,GB,2,thriller,70,dark corners
MOVIE,2021,92,2.2,103.0,2.94,6.4,US,1,horror,21,future fear
MOVIE,2021,122,7.6,5547.0,2.057,7.9,IN,1,thriller,57,kuruthi
MOVIE,2021,85,2.3,227.0,7.931,6.2,GB,1,horror,20,cannibal troll
MOVIE,2021,80,8.0,2461.0,1.213,5.0,IN,1,thriller,57,climax
MOVIE,2021,62,3.5,70.0,1.817,1.0,GB,1,romance,259,lockdowners
MOVIE,2021,153,5.9,30439.0,5.557,5.8,IN,1,drama,13,thalaivii
MOVIE,2021,85,4.5,101.0,2.081,2.0,US,1,drama,0,my beautiful bride
MOVIE,2021,94,4.2,253.0,3.498,3.0,US,1,thriller,5,hyde
MOVIE,2021,98,6.0,204.0,3.196,6.0,US,1,comedy,10,far more
MOVIE,2021,77,4.9,112.0,1.715,2.5,IT,1,crime,282,christmas thieves
MOVIE,2021,82,6.5,556.0,5.414,6.5,US,1,documentation,95,mary j. blige's my life
MOVIE,2021,93,6.2,247.0,2.82,3.0,US,1,romance,7,inside the circle
MOVIE,2021,141,3.8,830.0,5.222,5.0,IN,1,thriller,57,koi jaane na
MOVIE,2021,103,5.0,509.0,42.942,7.8,MX,1,comedy,55,war of likes
SHOW,2021,47,8.1,29.0,6.259,7.0,CN,1,drama,131,be yourself
MOVIE,2021,119,6.0,578.0,1.709,5.0,IN,1,drama,13,kho kho
MOVIE,2021,145,7.3,1341.0,3.437,3.3,US,1,drama,0,after masks
MOVIE,2021,99,4.2,170.0,2.417,5.0,CA,1,horror,65,open your eyes
MOVIE,2021,90,5.9,172.0,4.936,9.0,US,1,history,175,journey to royal: a wwii rescue mission
MOVIE,2021,140,6.9,2226.0,1.96,7.0,IN,1,thriller,57,kotigobba 3
MOVIE,2022,89,6.6,87.0,1.019,7.1,IT,1,documentation,241,federica pellegrini - underwater
MOVIE,2022,118,7.3,1538.0,5.079,6.8,IN,1,drama,13,good luck sakhi
MOVIE,2021,75,2.8,67.0,1.977,3.0,US,1,horror,21,white girl apokalypse
MOVIE,2021,82,2.2,140.0,0.739,6.0,IT,1,action,44,calm like a bomb
MOVIE,2021,84,4.0,118.0,4.29,8.0,US,1,drama,0,voyage of the chimera
MOVIE,2022,96,6.7,89.0,1.975,8.0,DE,1,drama,42,rival
MOVIE,2021,85,4.6,37.0,2.893,6.0,US,1,family,75,where the land meets the sky
MOVIE,2021,82,4.3,55.0,1.172,5.0,US,1,comedy,10,crappy mother's day
MOVIE,2021,92,2.7,73.0,2.915,7.0,US,1,horror,21,blind ghost
MOVIE,2021,110,6.3,4925.0,3.731,5.7,US,1,scifi,36,one and the same
MOVIE,2021,110,6.3,509.0,1.353,4.5,US,1,drama,0,donna: stronger than pretty
MOVIE,2021,98,5.4,117.0,2.994,8.9,US,1,thriller,5,road to damascus
MOVIE,2021,72,2.0,150.0,3.346,5.0,US,1,thriller,5,fear of a black planet
MOVIE,2021,67,4.8,153.0,2.924,3.0,GB,1,drama,69,giddy stratospheres
MOVIE,2021,97,5.6,571.0,1.4,5.7,IN,1,drama,13,aanum pennum
MOVIE,2021,116,8.1,33.0,7.975,9.1,CO,2,documentation,-1,morat: balas perdidas
MOVIE,2021,115,6.4,1640.0,2.94,5.8,IN,1,comedy,58,bheemante vazhi
MOVIE,2021,118,6.3,2617.0,2.219,5.5,IN,1,thriller,57,nizhal
MOVIE,2021,82,5.5,112.0,2.737,4.0,US,1,drama,0,two cents from a pariah
MOVIE,2021,106,2.7,140.0,1.013,4.0,CA,1,action,45,the rangers: bloodstone
MOVIE,2021,85,7.3,10.0,0.944,6.5,IT,1,comedy,192,all’alba perderò
MOVIE,2021,89,4.2,111.0,3.657,6.0,GB,1,documentation,52,black power: a british story of resistance
MOVIE,2021,102,6.0,4343.0,3.821,6.2,IN,1,comedy,58,hello charlie
MOVIE,2021,80,5.8,253.0,1.238,4.0,IN,1,thriller,57,chuzhal
MOVIE,2022,56,4.9,61.0,1.216,1.0,IN,1,comedy,58,sumaira shaikh: dongri danger
SHOW,2021,26,3.7,978.0,1.399,3.3,IN,1,comedy,277,lol - hasse toh phasse
MOVIE,2021,106,5.5,368.0,3.444,8.0,US,1,comedy,10,take me to tarzana
MOVIE,2021,91,5.6,138.0,2.409,5.5,US,1,romance,7,sold out
MOVIE,2021,105,3.3,459.0,5.589,4.7,US,1,action,43,lazarus
MOVIE,2021,125,7.0,680.0,1.4,4.0,IN,1,comedy,58,ikkat
MOVIE,2021,85,5.5,81.0,3.741,4.5,CA,1,romance,208,a christmas to savour
MOVIE,2021,58,4.8,25.0,0.71,5.0,GB,1,drama,69,doctor faustus
MOVIE,2022,88,4.7,461.0,1.293,7.0,IN,1,comedy,58,one cut two cut
MOVIE,2021,56,3.8,52.0,1.585,4.0,US,1,action,43,vivandière
MOVIE,2021,86,3.9,131.0,1.64,5.0,US,1,drama,0,kilroy
MOVIE,2021,69,7.3,76.0,1.151,6.6,ES,1,documentation,157,otra forma de entender la vida
MOVIE,2021,60,5.5,67.0,2.565,7.0,GB,1,documentation,52,subnormal
SHOW,2021,40,8.3,17.0,5.848,10.0,CN,1,drama,131,qing luo
MOVIE,2021,79,7.1,108.0,1.551,6.0,RS,2,documentation,-1,boycie in belgrade
MOVIE,2021,80,2.6,52.0,2.209,5.0,US,1,comedy,10,carter family reunion
MOVIE,2021,113,4.7,27.0,3.619,6.0,US,1,crime,6,me familia 2
MOVIE,2021,98,4.9,145.0,1.296,4.7,AU,1,comedy,96,night shift
MOVIE,2021,108,6.1,196.0,1.256,10.0,IN,1,comedy,58,kuriyan jawan bapu preshaan
MOVIE,2021,119,7.9,1526.0,1.4,1.0,IN,1,drama,13,shukra
MOVIE,2021,59,5.5,33.0,1.488,6.0,US,1,comedy,10,lance woods: undeniable
MOVIE,2021,61,6.1,17.0,0.751,6.0,XX,1,comedy,159,"dave helem: dj, the chicago kid"
MOVIE,2021,52,7.7,250.0,0.6,8.5,IN,1,comedy,58,aalas motaapa ghabraahat
MOVIE,2021,52,5.8,8.0,1.234,7.0,US,1,comedy,10,natasha pearl hansen: i was supposed to get married today
MOVIE,2021,146,6.3,452.0,1.866,6.3,IN,1,thriller,57,kapatadhaari
MOVIE,2021,107,7.2,49.0,2.914,6.0,US,1,drama,0,raunch and roll
MOVIE,2021,146,6.5,929.0,2.108,6.7,IN,1,crime,16,kabadadaari
MOVIE,2021,90,4.1,88.0,2.162,6.3,US,1,comedy,10,the bid
MOVIE,2021,112,3.5,195.0,3.537,3.0,US,2,action,43,attraction to paris
MOVIE,2021,107,4.1,89.0,2.769,5.0,US,1,family,75,chloe's mountain
MOVIE,2021,101,3.1,94.0,2.163,4.8,AU,1,crime,68,no witnesses
MOVIE,2021,117,7.3,1335.0,2.382,1.0,IN,1,comedy,58,ammaa ki boli
MOVIE,2021,91,2.8,28.0,1.306,7.0,US,1,comedy,10,girls' night in
MOVIE,2021,118,6.8,361.0,2.191,7.0,IN,1,thriller,57,anbirkiniyal
MOVIE,1939,102,8.1,389774.0,41.442,7.6,US,1,fantasy,39,the wizard of oz
MOVIE,1941,119,8.3,433804.0,14.383,8.0,US,1,drama,0,citizen kane
MOVIE,1942,102,8.5,558849.0,20.087,8.2,US,1,drama,0,casablanca
MOVIE,1946,116,7.9,84494.0,12.911,7.7,US,1,thriller,5,the big sleep
MOVIE,1941,100,8.0,156603.0,12.788,7.8,US,1,thriller,5,the maltese falcon
MOVIE,1939,233,8.2,309856.0,24.092,8.0,US,1,war,12,gone with the wind
SHOW,1940,8,7.7,853.0,1.4,10.0,US,1,animation,78,tom and jerry
MOVIE,1948,126,8.2,122971.0,14.006,8.0,US,1,western,9,the treasure of the sierra madre
MOVIE,1950,112,7.8,26557.0,9.809,7.5,US,1,drama,0,the asphalt jungle
MOVIE,1940,113,7.9,68337.0,11.587,7.7,US,1,romance,7,the philadelphia story
MOVIE,1950,88,8.2,165278.0,11.33,8.2,JP,1,drama,144,rashomon
MOVIE,1948,133,8.1,34367.0,9.378,8.1,GB,1,romance,259,the red shoes
MOVIE,1931,117,8.3,155068.0,9.165,8.1,DE,1,thriller,85,m
MOVIE,1932,62,7.9,45726.0,8.294,7.8,US,1,drama,0,freaks
MOVIE,1940,125,8.4,219871.0,15.335,8.4,US,1,comedy,10,the great dictator
MOVIE,1935,86,7.6,56259.0,10.794,7.4,GB,1,thriller,70,the 39 steps
MOVIE,1938,96,7.8,51847.0,9.64,7.5,GB,1,thriller,70,the lady vanishes
MOVIE,1948,88,8.3,160558.0,12.024,8.3,IT,1,drama,211,bicycle thieves
MOVIE,1928,110,8.2,53460.0,11.213,8.1,FR,1,drama,30,the passion of joan of arc
MOVIE,1931,87,8.5,181367.0,13.647,8.4,US,1,romance,7,city lights
MOVIE,1922,105,7.6,14108.0,6.312,7.6,SE,1,horror,-1,häxan
MOVIE,1933,104,7.9,84414.0,17.542,7.6,US,1,fantasy,39,king kong
MOVIE,1947,101,7.8,24474.0,6.685,7.7,GB,1,drama,69,black narcissus
MOVIE,1942,99,8.2,35911.0,10.077,7.9,US,1,comedy,10,to be or not to be
MOVIE,1946,118,7.8,24201.0,10.109,7.2,GB,1,romance,259,great expectations
MOVIE,1936,87,8.5,236933.0,14.155,8.3,US,1,drama,0,modern times
MOVIE,1943,163,8.1,14656.0,7.313,7.6,GB,1,drama,69,the life and death of colonel blimp
MOVIE,1945,86,8.0,39596.0,8.767,7.8,GB,1,drama,69,brief encounter
MOVIE,1933,89,7.3,11812.0,7.811,6.9,US,1,comedy,10,42nd street
MOVIE,1942,117,7.9,16796.0,7.066,7.4,US,1,drama,0,"now, voyager"
MOVIE,1931,84,7.6,20853.0,9.219,7.3,US,1,crime,6,the public enemy
MOVIE,1932,74,7.4,17854.0,7.782,7.5,FR,2,horror,165,vampyr
